topo_id,map_name,scale,extent,date_on_map,content_year,imprint_year,aerial_photo_year,photo_revision_year,field_check_year,edit_year,photo_inspection_year,survey_year,woodland_tint,scanner_resolution,datum,projection,west,south,east,north,in_tier1,size_bytes,rights,geotiff_url,metadata_url,sciencebase_url,source_id
CA_Camp_Far_West_288858_1951_24000,Camp Far West,24000,7.5 x 7.5 minute,1951,1951,,1947,,1949,,,,Y,600 PPI,NAD27,Polyconic,-121.375,39.0,-121.25,39.125,false,10117514,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Camp%20Far%20West_288858_1951_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/24000/CA_Camp_Far_West_288858_1951_24000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a2a9fe4b00f54eb3c8d53,5a8a2a9fe4b00f54eb3c8d53
CA_Camp_Far_West_100489_1995_24000,Camp Far West,24000,7.5 x 7.5 minute,1995,1995,1995,1987,,1989,1995,,,Y,600 PPI,NAD27,Lambert Conformal Conic,-121.375,39.0,-121.25,39.125,false,13002176,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Camp%20Far%20West_100489_1995_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/24000/CA_Camp_Far_West_100489_1995_24000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a2a9ee4b00f54eb3c8d38,5a8a2a9ee4b00f54eb3c8d38
CA_Camptonville_288885_1948_24000,Camptonville,24000,7.5 x 7.5 minute,1948,1948,1956,1947,,1948,,,,Y,600 PPI,NAD27,Polyconic,-121.125,39.375,-121.0,39.5,false,14414608,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Camptonville_288885_1948_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/24000/CA_Camptonville_288885_1948_24000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a2aaee4b00f54eb3c8eb1,5a8a2aaee4b00f54eb3c8eb1
CA_Camptonville_288887_1948_24000,Camptonville,24000,7.5 x 7.5 minute,1948,1969,1971,1969,1969,1948,,,,Y,600 PPI,NAD27,Polyconic,-121.125,39.375,-121.0,39.5,false,12102496,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Camptonville_288887_1948_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/24000/CA_Camptonville_288887_1948_24000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a2aafe4b00f54eb3c8ebf,5a8a2aafe4b00f54eb3c8ebf
CA_Camptonville_288888_1948_24000,Camptonville,24000,7.5 x 7.5 minute,1948,1969,1974,1969,1969,1948,,,,Y,600 PPI,NAD27,Polyconic,-121.125,39.375,-121.0,39.5,false,14413627,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Camptonville_288888_1948_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/24000/CA_Camptonville_288888_1948_24000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a2aafe4b00f54eb3c8ec7,5a8a2aafe4b00f54eb3c8ec7
CA_Camptonville_302589_1948_24000,Camptonville,24000,7.5 x 7.5 minute,1948,1969,1971,1969,1969,1948,,,,N,600 PPI,NAD27,Polyconic,-121.125,39.375,-121.0,39.5,false,5740921,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Camptonville_302589_1948_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/24000/CA_Camptonville_302589_1948_24000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a2aafe4b00f54eb3c8ecc,5a8a2aafe4b00f54eb3c8ecc
CA_Camptonville_288886_1950_24000,Camptonville,24000,7.5 x 7.5 minute,1950,1950,,1947,,1948,,,,Y,600 PPI,NAD27,Polyconic,-121.125,39.375,-121.0,39.5,false,12960846,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Camptonville_288886_1950_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/24000/CA_Camptonville_288886_1950_24000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a2aafe4b00f54eb3c8eba,5a8a2aafe4b00f54eb3c8eba
CA_Camptonville_465417_1995_24000,Camptonville,24000,7.5 x 7.5 minute,1995,1995,1995,1987,,1990,1995,,,Y,600 PPI,NAD27,Lambert Conformal Conic,-121.125,39.375,-121.0,39.5,false,10777465,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Camptonville_465417_1995_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/24000/CA_Camptonville_465417_1995_24000_geo.xml,https://www.sciencebase.gov/catalog/item/5cc43f29e4b09b8c0b77c033,5cc43f29e4b09b8c0b77c033
CA_Camptonville_100595_2000_24000,Camptonville,24000,7.5 x 7.5 minute,2000,2000,2003,1998,,,,,,Y,600 PPI,NAD27,Lambert Conformal Conic,-121.125,39.375,-121.0,39.5,false,17432834,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Camptonville_100595_2000_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/24000/CA_Camptonville_100595_2000_24000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a2aa5e4b00f54eb3c8e1d,5a8a2aa5e4b00f54eb3c8e1d
CA_Challenge_289114_1948_24000,Challenge,24000,7.5 x 7.5 minute,1948,1969,1971,1969,1969,1948,,,,Y,600 PPI,NAD27,Polyconic,-121.25,39.375,-121.125,39.5,false,14025183,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Challenge_289114_1948_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/24000/CA_Challenge_289114_1948_24000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a2b13e4b00f54eb3c98fe,5a8a2b13e4b00f54eb3c98fe
CA_Challenge_289115_1948_24000,Challenge,24000,7.5 x 7.5 minute,1948,1969,1984,1969,1969,1948,,,,Y,600 PPI,NAD27,Polyconic,-121.25,39.375,-121.125,39.5,false,16039987,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Challenge_289115_1948_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/24000/CA_Challenge_289115_1948_24000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a2b14e4b00f54eb3c9902,5a8a2b14e4b00f54eb3c9902
CA_Challenge_302670_1948_24000,Challenge,24000,7.5 x 7.5 minute,1948,1969,1971,1969,1969,1948,,,,N,600 PPI,NAD27,Polyconic,-121.25,39.375,-121.125,39.5,false,6030152,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Challenge_302670_1948_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/24000/CA_Challenge_302670_1948_24000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a2b14e4b00f54eb3c9907,5a8a2b14e4b00f54eb3c9907
CA_Challenge_465480_1948_24000,Challenge,24000,7.5 x 7.5 minute,1948,1969,1984,1969,1969,1948,,,,Y,600 PPI,NAD27,Polyconic,-121.25,39.375,-121.125,39.5,false,11065102,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Challenge_465480_1948_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/24000/CA_Challenge_465480_1948_24000_geo.xml,https://www.sciencebase.gov/catalog/item/5d1497ace4b0941bde5b71c5,5d1497ace4b0941bde5b71c5
CA_Challenge_289111_1950_24000,Challenge,24000,7.5 x 7.5 minute,1950,1950,,1947,,1948,,,,Y,600 PPI,NAD27,Polyconic,-121.25,39.375,-121.125,39.5,false,12387362,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Challenge_289111_1950_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/24000/CA_Challenge_289111_1950_24000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a2b13e4b00f54eb3c98f6,5a8a2b13e4b00f54eb3c98f6
CA_Challenge_289112_1950_24000,Challenge,24000,7.5 x 7.5 minute,1950,1950,1956,1947,,1948,,,,Y,600 PPI,NAD27,Polyconic,-121.25,39.375,-121.125,39.5,false,13701304,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Challenge_289112_1950_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/24000/CA_Challenge_289112_1950_24000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a2b13e4b00f54eb3c98fa,5a8a2b13e4b00f54eb3c98fa
CA_Challenge_465481_1950_24000,Challenge,24000,7.5 x 7.5 minute,1950,1950,,1947,,1948,,,,N,600 PPI,NAD27,Polyconic,-121.25,39.375,-121.125,39.5,false,9664278,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Challenge_465481_1950_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/24000/CA_Challenge_465481_1950_24000_geo.xml,https://www.sciencebase.gov/catalog/item/5d1497ace4b0941bde5b71c7,5d1497ace4b0941bde5b71c7
CA_Challenge_289110_1995_24000,Challenge,24000,7.5 x 7.5 minute,1995,1995,1995,1987,,1990,1995,,,Y,600 PPI,NAD27,Lambert Conformal Conic,-121.25,39.375,-121.125,39.5,false,14057952,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Challenge_289110_1995_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/24000/CA_Challenge_289110_1995_24000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a2b13e4b00f54eb3c98f3,5a8a2b13e4b00f54eb3c98f3
CA_Challenge_100026_2000_24000,Challenge,24000,7.5 x 7.5 minute,2000,2000,2003,1998,,,,,,Y,600 PPI,NAD27,Lambert Conformal Conic,-121.25,39.375,-121.125,39.5,false,14549798,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Challenge_100026_2000_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/24000/CA_Challenge_100026_2000_24000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a2b13e4b00f54eb3c98f0,5a8a2b13e4b00f54eb3c98f0
CA_Chicago_Park_289160_1949_24000,Chicago Park,24000,7.5 x 7.5 minute,1949,1949,1956,1946,,1949,,,,Y,600 PPI,NAD27,Polyconic,-121.0,39.125,-120.875,39.25,false,12042288,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Chicago%20Park_289160_1949_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/24000/CA_Chicago_Park_289160_1949_24000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a2b31e4b00f54eb3c9c38,5a8a2b31e4b00f54eb3c9c38
CA_Chicago_Park_289161_1949_24000,Chicago Park,24000,7.5 x 7.5 minute,1949,1949,1967,1946,,1949,,,,Y,600 PPI,NAD27,Polyconic,-121.0,39.125,-120.875,39.25,false,11496793,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Chicago%20Park_289161_1949_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/24000/CA_Chicago_Park_289161_1949_24000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a2b31e4b00f54eb3c9c3c,5a8a2b31e4b00f54eb3c9c3c
CA_Chicago_Park_289163_1949_24000,Chicago Park,24000,7.5 x 7.5 minute,1949,1973,1976,1973,1973,1949,,,,Y,600 PPI,NAD27,Polyconic,-121.0,39.125,-120.875,39.25,false,11206330,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Chicago%20Park_289163_1949_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/24000/CA_Chicago_Park_289163_1949_24000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a2b31e4b00f54eb3c9c45,5a8a2b31e4b00f54eb3c9c45
CA_Chicago_Park_289164_1949_24000,Chicago Park,24000,7.5 x 7.5 minute,1949,1979,1980,1976,1979,1949,1979,,,Y,600 PPI,NAD27,Polyconic,-121.0,39.125,-120.875,39.25,false,11921699,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Chicago%20Park_289164_1949_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/24000/CA_Chicago_Park_289164_1949_24000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a2b32e4b00f54eb3c9c4a,5a8a2b32e4b00f54eb3c9c4a
CA_Chicago_Park_302680_1949_24000,Chicago Park,24000,7.5 x 7.5 minute,1949,1949,1956,1946,,1949,,,,N,600 PPI,NAD27,Polyconic,-121.0,39.125,-120.875,39.25,false,9365569,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Chicago%20Park_302680_1949_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/24000/CA_Chicago_Park_302680_1949_24000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a2b32e4b00f54eb3c9c4e,5a8a2b32e4b00f54eb3c9c4e
CA_Chicago_Park_302681_1949_24000,Chicago Park,24000,7.5 x 7.5 minute,1949,1949,1967,1946,,1949,,,,N,600 PPI,NAD27,Polyconic,-121.0,39.125,-120.875,39.25,false,4803028,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Chicago%20Park_302681_1949_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/24000/CA_Chicago_Park_302681_1949_24000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a2b32e4b00f54eb3c9c52,5a8a2b32e4b00f54eb3c9c52
CA_Chicago_Park_302682_1949_24000,Chicago Park,24000,7.5 x 7.5 minute,1949,1979,1980,1976,1979,1949,1979,,,N,600 PPI,NAD27,Polyconic,-121.0,39.125,-120.875,39.25,false,6139492,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Chicago%20Park_302682_1949_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/24000/CA_Chicago_Park_302682_1949_24000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a2b32e4b00f54eb3c9c56,5a8a2b32e4b00f54eb3c9c56
CA_Chicago_Park_289162_1951_24000,Chicago Park,24000,7.5 x 7.5 minute,1951,1951,,1946,,1949,,,,Y,600 PPI,NAD27,Polyconic,-121.0,39.125,-120.875,39.25,false,11428376,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Chicago%20Park_289162_1951_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/24000/CA_Chicago_Park_289162_1951_24000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a2b31e4b00f54eb3c9c41,5a8a2b31e4b00f54eb3c9c41
CA_Chicago_Park_465486_1951_24000,Chicago Park,24000,7.5 x 7.5 minute,1951,1951,,1946,,1949,,,,N,600 PPI,NAD27,Polyconic,-121.0,39.125,-120.875,39.25,false,9340752,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Chicago%20Park_465486_1951_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/24000/CA_Chicago_Park_465486_1951_24000_geo.xml,https://www.sciencebase.gov/catalog/item/5d1497b1e4b0941bde5b71cd,5d1497b1e4b0941bde5b71cd
CA_Chicago_Park_100011_2000_24000,Chicago Park,24000,7.5 x 7.5 minute,2000,2000,2003,1998,,,2000,,1946,Y,600 PPI,NAD27,Lambert Conformal Conic,-121.0,39.125,-120.875,39.25,false,14410984,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Chicago%20Park_100011_2000_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/24000/CA_Chicago_Park_100011_2000_24000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a2b31e4b00f54eb3c9c34,5a8a2b31e4b00f54eb3c9c34
CA_Cisco_Grove_289280_1955_24000,Cisco Grove,24000,7.5 x 7.5 minute,1955,1955,1961,1953,,1955,,,,Y,600 PPI,NAD27,Polyconic,-120.625,39.25,-120.5,39.375,false,12141092,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Cisco%20Grove_289280_1955_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/24000/CA_Cisco_Grove_289280_1955_24000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a2b58e4b00f54eb3ca0b3,5a8a2b58e4b00f54eb3ca0b3
CA_Cisco_Grove_289281_1955_24000,Cisco Grove,24000,7.5 x 7.5 minute,1955,1955,1956,1953,,1955,,,,Y,600 PPI,NAD27,Polyconic,-120.625,39.25,-120.5,39.375,false,11098568,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Cisco%20Grove_289281_1955_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/24000/CA_Cisco_Grove_289281_1955_24000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a2b58e4b00f54eb3ca0b5,5a8a2b58e4b00f54eb3ca0b5
CA_Cisco_Grove_289282_1955_24000,Cisco Grove,24000,7.5 x 7.5 minute,1955,1955,1974,1953,,1955,,,,Y,600 PPI,NAD27,Polyconic,-120.625,39.25,-120.5,39.375,false,10231610,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Cisco%20Grove_289282_1955_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/24000/CA_Cisco_Grove_289282_1955_24000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a2b58e4b00f54eb3ca0b8,5a8a2b58e4b00f54eb3ca0b8
CA_Cisco_Grove_289283_1955_24000,Cisco Grove,24000,7.5 x 7.5 minute,1955,1973,1976,1973,1973,1955,,,,Y,600 PPI,NAD27,Polyconic,-120.625,39.25,-120.5,39.375,false,10866376,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Cisco%20Grove_289283_1955_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/24000/CA_Cisco_Grove_289283_1955_24000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a2b59e4b00f54eb3ca0bc,5a8a2b59e4b00f54eb3ca0bc
CA_Cisco_Grove_289284_1955_24000,Cisco Grove,24000,7.5 x 7.5 minute,1955,1979,1980,1976,1979,1955,1979,,,Y,600 PPI,NAD27,Polyconic,-120.625,39.25,-120.5,39.375,false,10360274,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Cisco%20Grove_289284_1955_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/24000/CA_Cisco_Grove_289284_1955_24000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a2b59e4b00f54eb3ca0c2,5a8a2b59e4b00f54eb3ca0c2
CA_Cisco_Grove_289285_1955_24000,Cisco Grove,24000,7.5 x 7.5 minute,1955,1979,1980,1976,1979,1955,1979,,,Y,600 PPI,NAD27,Polyconic,-120.625,39.25,-120.5,39.375,false,12222766,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Cisco%20Grove_289285_1955_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/24000/CA_Cisco_Grove_289285_1955_24000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a2b59e4b00f54eb3ca0c8,5a8a2b59e4b00f54eb3ca0c8
CA_Cisco_Grove_302714_1955_24000,Cisco Grove,24000,7.5 x 7.5 minute,1955,1955,1956,1953,,1955,,,,N,600 PPI,NAD27,Polyconic,-120.625,39.25,-120.5,39.375,false,9622786,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Cisco%20Grove_302714_1955_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/24000/CA_Cisco_Grove_302714_1955_24000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a2b63e4b00f54eb3ca1c2,5a8a2b63e4b00f54eb3ca1c2
CA_Cisco_Grove_302715_1955_24000,Cisco Grove,24000,7.5 x 7.5 minute,1955,1973,1976,1973,1973,1955,,,,N,600 PPI,NAD27,Polyconic,-120.625,39.25,-120.5,39.375,false,5121283,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Cisco%20Grove_302715_1955_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/24000/CA_Cisco_Grove_302715_1955_24000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a2b63e4b00f54eb3ca1c6,5a8a2b63e4b00f54eb3ca1c6
CA_Cisco_Grove_302716_1955_24000,Cisco Grove,24000,7.5 x 7.5 minute,1955,1979,1980,1976,1979,1955,1979,,,N,600 PPI,NAD27,Polyconic,-120.625,39.25,-120.5,39.375,false,4704373,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Cisco%20Grove_302716_1955_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/24000/CA_Cisco_Grove_302716_1955_24000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a2b63e4b00f54eb3ca1cb,5a8a2b63e4b00f54eb3ca1cb
CA_Cisco_Grove_100124_2000_24000,Cisco Grove,24000,7.5 x 7.5 minute,2000,2000,2006,1998,,,2000,,,Y,600 PPI,NAD27,Lambert Conformal Conic,-120.625,39.25,-120.5,39.375,false,13838318,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Cisco%20Grove_100124_2000_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/24000/CA_Cisco_Grove_100124_2000_24000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a2b58e4b00f54eb3ca0af,5a8a2b58e4b00f54eb3ca0af
CA_Cisco_Grove_289278_2000_24000,Cisco Grove,24000,7.5 x 7.5 minute,2000,2000,2003,1998,,,,,,Y,600 PPI,NAD27,Lambert Conformal Conic,-120.625,39.25,-120.5,39.375,false,14078955,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Cisco%20Grove_289278_2000_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/24000/CA_Cisco_Grove_289278_2000_24000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a2b58e4b00f54eb3ca0b1,5a8a2b58e4b00f54eb3ca0b1
CA_Citrus_Heights_289287_1951_24000,Citrus Heights,24000,7.5 x 7.5 minute,1951,1951,1952,1947,,,,,,Y,600 PPI,NAD27,Polyconic,-121.375,38.625,-121.25,38.75,false,14145009,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Citrus%20Heights_289287_1951_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/24000/CA_Citrus_Heights_289287_1951_24000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a2b64e4b00f54eb3ca1d6,5a8a2b64e4b00f54eb3ca1d6
CA_Citrus_Heights_289288_1951_24000,Citrus Heights,24000,7.5 x 7.5 minute,1951,1951,1956,1947,,,,,,Y,600 PPI,NAD27,Polyconic,-121.375,38.625,-121.25,38.75,false,13608623,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Citrus%20Heights_289288_1951_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/24000/CA_Citrus_Heights_289288_1951_24000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a2b64e4b00f54eb3ca1da,5a8a2b64e4b00f54eb3ca1da
CA_Citrus_Heights_302717_1951_24000,Citrus Heights,24000,7.5 x 7.5 minute,1951,1951,1956,1947,,,,,,N,600 PPI,NAD27,Polyconic,-121.375,38.625,-121.25,38.75,false,11641174,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Citrus%20Heights_302717_1951_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/24000/CA_Citrus_Heights_302717_1951_24000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a2b65e4b00f54eb3ca205,5a8a2b65e4b00f54eb3ca205
